,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09,taxonomy
Otu3020,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
Otu730,0,0,0,2,1,0,1,0,0,0,0,4,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae
Otu595,4,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,5,0,1,1,0,11,0,59,0,1,0,1,17,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu2893,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae
Otu6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales
Otu2638,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi
Otu2790,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes
Otu6048,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Chytridiomycota;unidentified;unidentified;unidentified;unidentified;unidentified
Otu60,0,147,1,0,0,1,0,0,40,13,20,8,2,1,3,5,4,0,51,0,2,71,25,9,0,6,16,0,0,192,0,2,1,0,1,0,0,1,0,0,0,5,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales
Otu688,0,2,0,2,0,0,0,0,40,10,30,1,0,0,7,1,2,7,18,0,0,2,0,6,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella
Otu942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,22,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
Otu2403,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae
Otu260,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,1,0,1,0,1,0,2,0,3,0,0,3,0,1,0,12,0,232,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Phaeohelotium
Otu3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;unidentified;unidentified;unidentified
Otu3943,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Tremellodendropsidales;unidentified;unidentified;unidentified
Otu3332,0,0,1,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes
Otu2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Geastrales;Geastraceae;Geastrum
Otu4215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae
Otu2440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae
Otu2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;unidentified
Otu633,0,0,0,1,1,0,18,1,0,5,0,0,1,0,0,0,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu2316,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes
Otu4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;unidentified;unidentified;unidentified
Otu3009,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Onygenales
Otu3026,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales
Otu743,0,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,2,0,59,0,0,0,0,48,23,0,1,1,0,0,0,3,2,0,0,0,11,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;unidentified;unidentified;unidentified
Otu5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales
Otu1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales
Otu4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae
Otu52,2,0,2,0,1,0,4,0,3,1,534,1,0,0,0,1,0,4,3,2,0,12,0,0,3,0,0,0,1,1,6,0,1,0,0,2,0,1,0,0,0,1,Eukaryota;Fungi;Ascomycota;Dothideomycetes
Otu1571,0,1,0,0,0,0,0,0,1,21,0,4,0,20,6,27,6,4,0,0,1,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Venturia
Otu1721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales
Otu2388,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria
Otu5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
Otu2182,0,0,3,6,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,3,2,0,Eukaryota;Fungi;Ascomycota;Orbiliomycetes
Otu4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae
Otu2196,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae
Otu4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Chytridiomycota;Rhizophlyctidomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis
Otu5010,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
Otu4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae
Otu5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;unidentified;unidentified
Otu4904,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Polyporales
Otu1674,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;unidentified
Otu451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu4617,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala
Otu2851,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
Otu5545,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota
Otu526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;unidentified
Otu3792,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;unidentified;unidentified
Otu5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu2381,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;unidentified;unidentified
Otu840,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,33,0,13,0,4,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe
Otu2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales
Otu698,0,1,20,4,100,1,1,0,0,1,1,80,2,0,1,1,4,3,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,11,0,15,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;unidentified
Otu2256,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Acremonium
Otu5386,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales
Otu672,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,1,1,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu427,0,24,0,0,77,0,0,335,0,0,8,7,1,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,125,44,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;unidentified
Otu2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Mycena
Otu4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales
Otu201,0,2,0,4,0,1,0,16,0,0,0,470,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,3,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius
Otu46,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,316,0,0,0,4,175,0,1,0,1,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes
Otu1120,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;unidentified;unidentified;unidentified
Otu5209,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Fungi;Ascomycota;Sordariomycetes
Otu2114,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Chlorophyllum
Otu1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;unidentified;unidentified;unidentified
Otu2024,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae
Otu3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma
Otu6243,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_ord_Incertae_sedis;Leotiomycetes_fam_Incertae_sedis;Leohumicola
Otu429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,126,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;unidentified;unidentified
Otu926,0,0,1,0,3,0,0,0,1,0,0,0,0,0,4,0,0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;unidentified;unidentified
Otu1195,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;unidentified
Otu742,0,0,0,0,2,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces
Otu1181,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae
Otu1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Gymnopus
Otu749,0,0,22,0,0,2,1,1,0,0,0,2,1,5,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1,0,8,3,15,3,22,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;unidentified;unidentified
Otu4036,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella
Otu2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota
Otu5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_Incertae_sedis;Dothideomycetes_fam_Incertae_sedis;Leptodiscella;unidentified
Otu2881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu5291,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;unidentified;unidentified;unidentified
Otu2774,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza_varia
Otu2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes
Otu663,0,1,1,0,0,0,0,0,5,3,13,0,0,0,0,0,2,0,33,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae
Otu3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;unidentified;unidentified;unidentified
Otu32,101,44,2,0,3,0,1,0,26,3,11,0,227,0,0,2,1,2,24,456,1,44,5,13,149,4,160,41,2,23,2,12,8,0,41,4,179,1,1,0,0,5,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu1162,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,66,2,0,0,0,4,0,5,0,6,0,6,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium
Otu2261,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_ord_Incertae_sedis;Leotiomycetes_fam_Incertae_sedis;Collophora
Otu1426,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu1582,0,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,1,Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;unidentified;unidentified;unidentified
Otu1364,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;unidentified;unidentified;unidentified;unidentified
Otu1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,12,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Fungi;Ascomycota
Otu1205,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe
Otu2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Sordariomycetes;unidentified;unidentified;unidentified;unidentified
Otu3657,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae
Otu3140,0,0,0,0,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae
Otu2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu1614,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,3,0,1,0,9,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales
Otu2355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Capnodiales
Otu1172,0,1,1,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Hysteriales;Hysteriaceae;Rhytidhysteron
