,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09,taxonomy
Otu2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;uncultured;uncultured bacterium
Otu1949,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
Otu3240,0,0,0,1,0,0,1,0,0,1,0,0,1,2,3,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae
Otu3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
Otu2787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu1035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured
Otu1820,0,1,5,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111;uncultured bacterium
Otu3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;uncultured bacterium
Otu2088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;uncultured;uncultured bacterium
Otu3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;TK10
Otu11,1,12,37,38,205,67,184,30,5,1,6,24,0,5,4,13,3,1,1,3,2,1,1,4,4,0,2,0,3,2,2,1,1,11,0,1,2,28,27,15,7,19,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidobacterium
Otu795,0,5,4,3,1,5,0,5,1,1,0,0,2,1,1,0,2,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,1,3,0,0,0,1,1,0,7,1,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium
Otu2826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;uncultured bacterium
Otu1653,0,0,1,2,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu2408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;uncultured;uncultured bacterium
Otu3242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,5,1,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu2352,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu2096,3,1,2,0,0,0,0,0,4,1,1,1,1,0,2,0,0,0,2,3,0,1,0,2,2,0,1,0,1,4,3,0,1,0,1,4,4,2,0,2,0,1,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter
Otu3021,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured bacterium
Otu1433,0,1,3,5,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,5,0,1,2,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;uncultured bacterium
Otu826,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41;uncultured bacterium
Otu2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria
Otu203,0,18,17,37,14,36,20,47,1,0,0,5,0,0,1,11,1,0,3,1,1,0,1,2,1,0,0,0,2,3,0,1,1,20,0,2,1,4,20,25,9,17,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111;uncultured bacterium
Otu1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales
Otu1077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu2484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae
Otu3346,0,1,1,2,2,1,0,4,0,0,0,1,1,1,0,1,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,3,1,0,2,Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;uncultured bacterium
Otu2778,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2,0,0,5,1,0,3,1,0,0,0,0,4,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;uncultured bacterium
Otu139,2,28,10,25,17,7,2,20,17,25,15,14,23,29,28,16,9,4,2,16,12,6,2,20,7,4,15,4,1,4,4,1,3,26,6,24,4,11,4,59,74,36,Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84;uncultured bacterium
Otu3273,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu1705,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,4,0,0,7,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium
Otu166,2,2,0,0,0,1,0,0,10,6,2,0,3,0,2,0,2,0,2,4,0,1,0,3,2,5,53,0,8,3,4,6,12,2,11,85,6,0,0,1,1,0,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;uncultured bacterium
Otu936,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,3,2,1,0,0,6,1,0,5,5,0,9,0,0,2,1,1,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga
Otu2004,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bacteria;Verrucomicrobia;OPB35 soil group;uncultured bacterium
Otu1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales
Otu1478,7,0,0,0,0,0,0,0,1,2,2,0,3,0,0,0,4,4,2,2,6,12,6,1,5,5,1,2,5,2,1,3,2,0,3,0,10,0,0,1,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu1618,3,2,0,0,0,3,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,9,3,2,6,1,1,0,0,2,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter
Otu812,0,2,0,1,5,0,0,3,1,34,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
Otu2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella
Otu650,0,0,1,6,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Candidatus Solibacter;uncultured bacterium
Otu1316,1,1,1,0,0,0,0,0,1,1,3,1,2,2,0,0,0,0,2,2,1,1,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Candidatus Solibacter;uncultured bacterium
Otu2149,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
Otu1836,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu900,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Rhizomicrobium
Otu2805,1,6,0,0,2,0,1,3,4,4,2,0,2,1,0,5,2,0,0,1,0,2,0,1,2,0,2,0,1,0,0,0,1,2,2,1,0,3,0,2,1,1,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu2140,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales
Otu2097,4,2,0,0,1,0,0,0,3,6,5,2,1,5,6,1,3,0,2,3,2,1,1,4,1,0,5,3,4,2,3,1,1,0,5,0,2,0,0,1,0,2,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter
Otu2006,2,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,1,2,2,0,0,3,0,0,1,3,1,2,2,4,1,1,0,0,5,1,2,0,1,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu2746,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41
Otu1158,0,0,4,4,2,6,17,5,0,1,1,3,0,4,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,5,0,0,0,3,5,4,3,2,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
Otu2494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pirellula;uncultured bacterium
Otu2833,0,2,0,0,0,0,0,0,2,4,0,0,2,0,2,1,1,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Acidobacteria;Subgroup 6;uncultured bacterium
Otu1083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,11,1,1,5,1,2,2,1,0,0,0,3,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu640,0,0,0,0,0,0,0,0,3,0,1,0,5,1,0,0,1,0,1,4,1,1,2,4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,Bacteria;Chloroflexi
Otu1031,1,8,3,1,8,1,0,4,1,1,1,3,1,2,3,1,4,4,0,3,3,0,3,0,1,2,3,3,2,3,3,1,2,1,1,2,0,1,3,2,6,4,Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
Otu1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;G55;uncultured bacterium
Otu1567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu422,0,4,2,26,4,8,8,5,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,0,1,0,0,5,6,6,4,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu1609,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,1,1,2,1,0,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
Otu2255,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,1,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Nordella;uncultured bacterium
Otu1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium
Otu2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Gemmata;uncultured bacterium
Otu1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;uncultured bacterium
Otu2676,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,7,0,1,0,0,0,0,1,1,6,0,0,2,0,2,0,0,0,0,0,0,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111
Otu514,0,2,2,1,3,0,0,7,3,1,1,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,3,2,Bacteria;Acidobacteria;Holophagae;Subgroup 10;ABS-19;uncultured bacterium
Otu1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,1,1,0,0,2,0,0,1,0,4,0,0,0,1,0,Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;uncultured bacterium
Otu1493,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Paraburkholderia
Otu2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Parcubacteria;uncultured bacterium
Otu959,0,0,0,8,9,4,19,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,1,2,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu966,0,0,0,0,1,1,0,1,2,7,5,0,3,6,3,4,2,0,6,5,3,4,0,7,2,0,1,3,2,2,1,0,0,0,2,0,2,1,1,1,2,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured
Otu451,0,2,2,6,39,0,7,3,1,1,5,0,1,0,1,1,1,0,0,10,3,3,1,3,6,0,0,1,0,1,1,0,3,7,1,0,0,0,2,1,1,0,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
Otu2569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;uncultured bacterium
Otu2382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101 soil group
Otu3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu491,1,5,4,0,1,0,1,4,6,11,1,4,6,3,15,4,5,2,2,2,2,5,2,13,3,1,12,7,1,3,3,2,14,2,8,28,0,4,3,4,3,6,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
Otu1744,0,1,1,0,1,2,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured bacterium
Otu2874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,5,1,0,1,0,0,0,0,0,3,0,0,0,0,0,Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45
Otu1591,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu1113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu1684,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bacteria;Chloroflexi;JG37-AG-4;uncultured bacterium
Otu2740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);11-24;uncultured Acidobacteria bacterium
Otu2762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales
Otu2734,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium
Otu819,0,1,1,5,2,2,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,3,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu2845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
Otu3306,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,3,0,2,4,0,0,0,1,0,4,1,0,3,1,0,0,0,0,0,0,1,1,0,0,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;0319-6M6
Otu2463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu664,0,2,0,3,1,4,16,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales
Otu676,1,1,0,0,0,0,0,0,4,3,5,0,0,2,2,3,1,0,0,2,3,1,1,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,4,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;uncultured bacterium
Otu2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu1509,1,1,0,0,1,5,0,0,0,0,3,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora
Otu953,0,4,5,4,3,7,6,7,2,1,0,3,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,8,2,1,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
Otu884,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,2,0,15,2,9,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes missouriensis 431
Otu3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu1858,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Bacteria;Acidobacteria;Subgroup 6
Otu2957,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales
Otu2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta 2;uncultured bacterium
