,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09,taxonomy
Otu2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,2,0,13,0,0,0,0,0,Eukaryota;Archaeplastida;Chloroplastida
Otu662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,4,0,0,1,0,1,0,9,9,1,0,4,1,1,0,0,0,0,0,Eukaryota
Otu618,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales
Otu394,0,0,0,0,0,0,0,0,12,12,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Glomeromycota;Incertae Sedis;Glomeromycetes
Otu607,3,8,2,2,0,1,1,2,2,1,1,1,0,0,3,0,2,2,2,0,7,0,0,0,1,2,1,0,0,0,2,4,2,6,3,0,5,0,2,6,2,1,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Colpodea
Otu1058,0,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Chytridiales
Otu783,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Eukaryota;SAR;Rhizaria;Cercozoa
Otu1382,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Gloeophyllales
Otu1867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,1,0,0,7,0,0,2,0,0,1,0,0,0,0,0,0,1,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes
Otu1244,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Hymenoptera
Otu1686,3,1,1,0,25,0,0,0,1,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes
Otu1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas;uncultured cercomonad
Otu1385,0,5,0,7,0,6,0,11,1,5,0,6,9,1,4,1,7,0,9,0,7,0,0,4,0,4,0,9,0,3,0,5,0,2,7,0,3,0,13,0,1392,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales
Otu1209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales
Otu1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Amoebozoa
Otu2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta
Otu1975,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa
Otu2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Russulales
Otu1626,0,7,0,0,0,0,0,0,1,2,2,5,1,1,0,1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas
Otu1164,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Eukaryota;SAR;Alveolata
Otu288,0,0,3,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina
Otu440,0,2,0,0,1,0,0,0,0,3,0,0,0,5,1,0,1,0,18,3,0,0,0,0,0,0,1,4,2,5,0,0,1,0,13,0,8,5,0,1,0,6,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia
Otu1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;SAR;Rhizaria;Retaria;RAD B
Otu1095,0,0,0,0,0,1,0,0,7,0,7,0,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Incertae Sedis;Mucoromycotina;Incertae Sedis;Endogonales
Otu1586,0,0,0,0,0,0,0,0,1,3,2,0,0,0,3,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta
Otu720,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Silicofilosea
Otu792,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,8,0,0,0,0,1,0,1,0,0,0,0,0,Eukaryota
Otu1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,1,0,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae
Otu2400,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala
Otu1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,Eukaryota;Cryptophyceae
Otu1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta
Otu1688,0,1,0,0,0,0,0,1,1,0,0,2,0,0,4,0,0,0,1,0,2,0,1,2,0,0,1,0,5,4,0,0,2,0,0,1,0,0,0,0,0,2,Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae
Otu1065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas
Otu2671,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Arthropoda
Otu1015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,3,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas
Otu583,0,0,0,0,0,0,5,0,7,3,0,0,0,0,1,0,1,0,10,12,10,1,0,0,1,0,1,0,7,0,1,1,6,0,18,0,2,1,0,4,0,7,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata
Otu1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;uncultured Boletaceae
Otu685,0,2,1,0,0,0,0,0,0,1,0,2,1,9,8,0,3,1,0,5,0,1,0,4,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,1,0,Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita
Otu126,1,6,198,101,1,6,6,5,2,1,0,95,0,2,3,1,1,0,0,2,3,0,2,2,2,2,2,5,1,4,4,4,0,0,2,2,2,0,138,1,7,4,Eukaryota;Opisthokonta
Otu2463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota
Otu270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita
Otu570,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,Eukaryota
Otu1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi
Otu1925,2,1,0,0,0,0,0,1,2,0,0,0,4,0,1,0,3,0,2,1,2,0,3,0,1,2,3,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;uncultured Eimeriidae
Otu1479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa
Otu689,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas
Otu1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Eukaryota;Amoebozoa;Discosea;Flabellinia;Vannellida;Vannella;Vannella epipetala
Otu542,0,3,0,1,1,0,1,0,8,4,2,0,4,1,2,3,16,0,0,0,0,0,6,1,0,0,16,0,1,0,0,0,0,0,1,0,0,3,1,2,1,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi
Otu2440,0,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,2,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;uncultured Tremellaceae
Otu175,1,14,0,2,1,1,0,0,1,0,0,5,1,3,1,2,0,1,0,0,0,0,0,2,11,0,0,0,0,1,20,1,9,0,44,3,112,0,0,1,0,0,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Meseres;Meseres corlissi
Otu1054,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,1,0,6,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales
Otu2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,0,0,0,0,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia
Otu835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota
Otu1368,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida
Otu1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia)
Otu708,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,4,0,0,0,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta
Otu784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales
Otu646,0,0,2,2,0,0,0,0,1,0,1,1,3,0,1,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,0,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu2338,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Eukaryota;Opisthokonta
Otu994,0,0,1,0,0,0,0,1,3,1,2,0,0,6,0,0,1,1,1,0,0,0,0,0,37,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales
Otu508,0,0,0,1,0,1,0,3,0,0,0,2,0,0,1,0,2,1,1,0,1,0,0,1,0,5,0,0,0,2,0,0,2,0,373,5,2,0,1,0,2,0,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae
Otu824,0,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,3,0,0,0,13,0,0,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta
Otu1472,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea
Otu193,0,0,11,8,1,4,0,7,1,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,1,18,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia
Otu1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,7,0,0,1,0,0,0,0,Eukaryota;Amoebozoa
Otu1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Amoebozoa
Otu2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Alveolata;Protalveolata
Otu2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Nematoda;Chromadorea;Tylenchida
Otu551,0,0,0,0,0,0,0,0,0,1,4,0,0,6,1,3,0,0,0,1,0,0,1,0,0,0,2,0,2,1,0,0,0,4,0,0,1,0,0,1,0,1,Eukaryota;SAR;Rhizaria;Cercozoa
Otu2501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota
Otu1094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Nematoda;Chromadorea;Tylenchida
Otu577,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Gomphales
Otu1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Alveolata
Otu1701,2,13,20,6,8,4,0,9,10,32,34,47,20,19,28,20,23,2,1,3,3,8,17,13,39,0,1,0,0,1,0,0,0,18,4,3,2,14,14,17,10,30,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes
Otu1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa
Otu556,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,55,2,0,2,0,0,0,1,0,0,1,5,3,3,1,8,0,2,1,0,1,0,1,1,0,Eukaryota;SAR;Rhizaria;Cercozoa
Otu766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas
Otu240,0,0,0,152,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Annelida;Clitellata;Oligochaeta
Otu1429,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Holozoa;Choanoflagellida
Otu1505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Entomophthoromycota;Entomophthoromycotina;Incertae Sedis;Entomophthorales;Entomophthoraceae
Otu430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0,Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Silicofilosea;Euglyphida
Otu1876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Chytridiales;uncultured Chytridiomycota
Otu1376,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;SAR;Alveolata
Otu1289,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,8,2,0,12,0,0,0,0,0,0,0,0,6,1,0,0,1,1,1,0,1,2,3,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Glomeromycota;Incertae Sedis;Glomeromycetes;Glomerales
Otu401,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida
Otu2231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Rhizaria;Cercozoa
Otu1695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata
Otu1423,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes
Otu2497,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales
Otu275,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,118,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,Eukaryota;Opisthokonta;Nucletmycea;Fungi
Otu1406,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala
Otu392,0,0,0,0,1,0,0,2,0,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;SAR;Alveolata;Apicomplexa
Otu1007,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,3,1,0,4,0,2,1,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta
Otu116,1,0,0,7,14,1,1,4,1,0,1,2,0,1,0,3,0,0,0,2,0,0,0,1,1,1,0,0,2,0,1,1,1,31,0,1,0,0,3,30,12,3,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Capnodiales
Otu2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes;Sorodiplophrys;uncultured eukaryote
Otu2341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota
Otu1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Eukaryota;SAR;Stramenopiles;Peronosporomycetes
Otu140,1,1,0,2,10,0,0,0,0,0,7,3,0,3,1,2,0,0,0,2,0,7,1,5,0,0,1,0,1,0,0,0,0,16,0,0,0,16,0,2,0,0,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Klebsormidiophyceae
Otu1257,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;SAR;Stramenopiles;Peronosporomycetes
Otu151,1,51,18,8,22,0,0,5,1,1,0,1,0,21,15,122,4,0,1,3,0,30,2,0,1,0,1,0,2,0,18,0,0,0,0,4,0,0,0,0,1,0,Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Nematoda;Chromadorea;Araeolaimida
Otu1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi
Otu2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;Leptosphaeria biglobosa 'brassicae' group
Otu466,0,0,11,5,0,1,1,0,0,0,2,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,3,3,4,2,Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita
