,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu2833,0,2,0,0,0,0,0,0,2,4,0,0,2,0,2,1,1,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu1083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,11,1,1,5,1,2,2,1,0,0,0,3,0,0,0,0,0
Otu640,0,0,0,0,0,0,0,0,3,0,1,0,5,1,0,0,1,0,1,4,1,1,2,4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
Otu1031,1,8,3,1,8,1,0,4,1,1,1,3,1,2,3,1,4,4,0,3,3,0,3,0,1,2,3,3,2,3,3,1,2,1,1,2,0,1,3,2,6,4
Otu1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Otu1567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu422,0,4,2,26,4,8,8,5,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,0,1,0,0,5,6,6,4
Otu1609,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,1,1,2,1,0,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
Otu2255,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,1,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0
Otu1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Otu1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
Otu2676,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,7,0,1,0,0,0,0,1,1,6,0,0,2,0,2,0,0,0,0,0,0,1
Otu514,0,2,2,1,3,0,0,7,3,1,1,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,3,2
Otu1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,1,1,0,0,2,0,0,1,0,4,0,0,0,1,0
Otu1493,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu959,0,0,0,8,9,4,19,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,1,2,1
Otu966,0,0,0,0,1,1,0,1,2,7,5,0,3,6,3,4,2,0,6,5,3,4,0,7,2,0,1,3,2,2,1,0,0,0,2,0,2,1,1,1,2,0
Otu451,0,2,2,6,39,0,7,3,1,1,5,0,1,0,1,1,1,0,0,10,3,3,1,3,6,0,0,1,0,1,1,0,3,7,1,0,0,0,2,1,1,0
Otu2569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Otu3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu491,1,5,4,0,1,0,1,4,6,11,1,4,6,3,15,4,5,2,2,2,2,5,2,13,3,1,12,7,1,3,3,2,14,2,8,28,0,4,3,4,3,6
Otu1744,0,1,1,0,1,2,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
Otu2874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,5,1,0,1,0,0,0,0,0,3,0,0,0,0,0
Otu1591,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Otu1113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0
Otu1684,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Otu2740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Otu2762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
Otu2734,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0
Otu819,0,1,1,5,2,2,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,3,1
Otu2845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3306,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,3,0,2,4,0,0,0,1,0,4,1,0,3,1,0,0,0,0,0,0,1,1,0,0
Otu2463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1
Otu664,0,2,0,3,1,4,16,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
Otu676,1,1,0,0,0,0,0,0,4,3,5,0,0,2,2,3,1,0,0,2,3,1,1,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,4
Otu2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0
Otu1509,1,1,0,0,1,5,0,0,0,0,3,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
Otu953,0,4,5,4,3,7,6,7,2,1,0,3,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,8,2,1,0
Otu884,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,2,0,15,2,9,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0
Otu3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1858,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
Otu2957,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu988,6,2,0,1,0,0,0,0,6,2,8,0,3,4,5,0,5,0,3,1,2,1,8,1,0,1,0,5,2,1,0,0,1,1,1,1,1,0,1,0,6,0
Otu2118,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Otu3192,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu2461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Otu1435,0,3,0,3,1,3,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,2,3
Otu2667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2342,6,1,3,3,3,2,1,1,6,3,4,7,10,5,4,2,4,4,3,8,2,1,9,3,4,2,5,4,1,6,2,3,0,10,3,5,5,2,0,4,10,2
Otu1050,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,2,2,1,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Otu1507,0,0,2,0,1,1,0,1,0,4,0,1,0,4,1,4,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2
Otu1868,6,3,1,1,2,0,0,1,3,2,2,6,2,2,8,1,9,3,4,3,2,1,5,1,1,4,1,4,3,2,0,3,4,2,4,2,2,2,1,2,1,3
Otu1224,2,1,2,8,3,2,16,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,1,1,0
Otu449,0,0,13,4,0,2,2,3,1,5,1,11,1,3,1,0,0,1,1,2,0,0,1,12,0,0,0,0,1,0,0,0,0,2,1,0,0,17,16,7,3,2
Otu562,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,1,0,0,8,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2897,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
Otu2886,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Otu2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu1414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0
Otu592,0,4,4,5,5,12,6,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,4,1,1
Otu2945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1
Otu1566,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,2,0,0,0,0,0
Otu2251,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Otu3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu49,2,10,8,21,9,26,9,15,2,4,5,13,6,6,10,9,4,0,2,0,2,1,3,8,2,0,3,0,0,2,2,0,1,25,2,1,1,9,21,36,57,11
Otu3269,7,2,1,1,0,0,1,0,3,1,6,0,3,1,1,0,0,4,4,7,12,4,4,10,3,9,5,3,6,4,4,5,6,0,3,2,5,0,9,1,2,1
Otu632,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,18,0,0,1,0,0,0,1,5,0,0,0,0,0
Otu448,0,4,3,14,15,16,1,4,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,2,16,7,4
Otu154,7,20,16,11,20,11,1,31,14,10,2,1,2,7,21,18,11,7,1,1,9,5,28,0,0,0,1,0,3,9,0,0,2,15,8,1,1,3,6,19,13,10
Otu3191,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1
Otu3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3247,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Otu2305,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,1,0,0,2,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Otu725,0,1,1,0,0,0,0,1,1,2,7,2,3,7,1,2,5,3,7,15,4,4,0,6,4,0,0,3,0,0,3,0,0,0,0,0,5,4,0,0,0,2
Otu1712,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1346,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,1,1,1,2,0,1,0,0,4,1,0,3,2,0,1,2,1,0,0,0,0,1
Otu1284,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,1,1,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
Otu2795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
Otu1196,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu1265,1,5,5,7,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,1,6,6,6
Otu2774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1514,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0
Otu1448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,5,0,2,2,0,0,0,0,5,1,0,0,0,0
Otu821,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,2,1,2,0,0,1,2,1,3,0,0,0,0,0
Otu127,45,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,36,1,0,6,25,1,0,0,9,1,23,12,0,1,2,0,0,0,0,5,0,0,1,0,1
Otu2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Otu1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,1,0,1,0,0,0,0,0
Otu1320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,0,0,0,1,7,0,0,0,0,0,0
Otu1322,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1
Otu492,21,1,1,0,0,0,1,0,18,1,5,2,4,1,8,0,6,8,2,7,0,1,14,4,6,1,2,3,1,3,2,0,5,0,1,1,0,1,1,1,1,1
Otu1147,0,0,0,0,1,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu197,34,7,6,11,2,10,10,3,11,5,11,9,12,13,10,7,36,20,11,12,21,34,39,4,14,25,23,19,29,12,14,22,5,5,19,11,43,9,12,1,1,6
Otu1615,1,3,0,0,0,0,0,0,6,0,2,0,2,0,0,0,0,1,3,2,3,1,5,1,4,0,1,8,1,1,3,0,0,0,3,3,0,0,1,1,1,4
Otu2944,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Otu2931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,1,1,1,1,0,0,0,2,3,0,4,0,2,1,0,1,0,0,0,0,1,0,0
Otu2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Otu2107,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu2224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,20,2,8,0,0,2,0,2,1,0,0,1,0
Otu1188,0,4,1,1,3,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,2,3
Otu393,4,1,2,0,1,1,0,0,14,10,32,0,9,5,8,7,8,2,2,15,5,2,2,3,11,4,2,2,0,0,0,2,2,1,1,0,0,4,0,0,0,4
Otu636,0,3,2,1,2,0,1,1,5,1,0,2,2,3,3,0,3,2,0,2,2,0,1,6,0,0,3,2,0,0,1,0,0,4,4,8,0,0,0,2,3,3
Otu574,0,6,11,26,8,26,39,10,3,3,1,7,2,1,0,5,4,1,1,0,1,0,1,0,2,1,1,0,1,0,0,0,1,16,1,0,1,4,15,27,8,6
Otu2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0
Otu3289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Otu1527,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu433,0,1,0,0,0,0,1,1,4,3,16,0,6,6,1,0,0,0,10,6,5,3,1,0,8,0,2,4,1,0,0,0,1,1,0,2,0,0,0,1,1,0
Otu876,1,0,0,0,0,0,1,0,14,0,0,0,0,0,1,0,2,1,2,0,5,0,2,0,1,4,0,2,1,1,2,0,0,0,2,1,0,0,0,0,0,0
Otu637,2,3,0,0,0,1,0,0,1,2,1,0,11,5,3,0,3,0,0,0,0,0,0,2,3,0,0,1,1,0,8,0,0,0,2,0,0,1,0,0,0,1
Otu3114,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0
Otu883,0,1,1,2,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,1
Otu3241,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu2197,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Otu71,49,21,18,4,12,7,3,12,25,37,52,20,65,62,25,17,29,12,39,62,28,29,17,75,84,20,9,42,12,16,10,22,12,7,23,5,21,27,7,10,8,28
Otu1018,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu2248,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu658,2,5,3,3,5,2,4,9,5,4,9,0,0,7,7,7,4,1,2,2,2,1,1,4,3,0,2,6,1,5,0,0,8,3,3,2,2,1,0,2,11,5
Otu1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Otu3077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,4,0,0,0,0,0,3,0,1,0,1,0
Otu3068,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Otu3334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3220,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
Otu2203,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1886,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2457,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0
Otu1200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu785,0,5,4,3,9,0,0,16,6,17,7,0,4,7,18,18,5,4,17,6,4,7,3,12,12,0,18,9,2,25,8,3,16,2,4,9,2,14,8,2,1,4
Otu267,8,5,3,2,3,0,1,2,10,19,29,1,20,6,11,5,19,15,8,18,29,19,11,11,13,2,11,7,17,13,46,13,3,2,12,3,136,7,3,1,3,4
Otu3110,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,4,0,1,1,0,0,0,13,0,2,0,4,0,1,0,1,37,4,0,0,0,0,0
Otu1096,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,2,7,0,1,2,6,5,5,0,3,11,8,0,0,0,0,0
Otu665,0,3,1,0,1,1,0,2,7,5,3,0,5,4,11,5,7,0,4,4,2,4,2,4,3,0,0,3,1,1,1,2,0,5,0,1,0,0,1,0,11,1
Otu1472,0,1,4,1,1,0,2,3,0,1,1,2,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,1
Otu831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,0,0,0,0,0
Otu178,26,3,0,0,1,1,0,1,50,4,6,2,0,1,3,3,12,18,11,9,19,24,41,5,8,10,12,14,11,21,7,22,5,0,17,14,7,5,1,1,2,7
Otu2979,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu991,0,2,1,0,1,0,0,0,1,0,1,1,1,2,1,0,2,0,2,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,2,2,0,3,0,0,0,3
Otu1152,0,3,1,1,0,0,0,0,0,1,0,1,1,5,4,0,1,0,1,3,0,0,0,1,0,0,2,1,0,1,0,0,0,3,1,3,0,0,1,1,2,1
Otu1337,0,2,4,7,1,10,3,3,0,1,5,9,3,2,1,10,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,12,0,0,0,1,6,7,0,3
Otu2076,0,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Otu2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2333,0,3,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Otu2233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0
Otu64,46,31,38,19,20,25,24,23,48,16,16,54,17,22,27,15,22,13,29,14,19,27,53,11,12,20,12,11,21,22,11,24,8,69,14,2,15,18,43,34,45,29
Otu481,0,2,0,4,0,4,0,1,4,0,0,2,1,6,2,1,0,0,2,0,1,3,0,5,0,0,0,0,3,0,0,0,1,4,1,0,0,0,0,8,0,2
Otu1916,0,1,1,0,0,0,0,1,4,2,4,0,5,2,4,0,2,1,7,5,5,2,1,7,3,0,2,6,0,0,0,0,1,0,0,0,3,0,0,0,0,2
Otu2619,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
