,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Otu1492,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Otu1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu492,0,4,1,1,1,0,2,3,5,2,2,0,1,0,8,1,1,0,1,3,4,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4
Otu2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,16,0,18,0,1,0,0,0,0,0,0,0,0,0
Otu799,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,2,1,1,0,0,2,0,1
Otu1774,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Otu1150,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Otu294,1,1,0,3,0,1,0,1,1,76,2,0,1,5,2,1,3,2,3,1,28,1,0,5,4,3,0,2,0,2,0,1,0,5,0,0,0,1,0,0,3,1
Otu387,0,0,5,3,1,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,26,0,0,1,0,0,0,0,1,0,12,0,0,0
Otu456,4,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,11,0,0,0,0,0,3,0,0,9,0,5,1,0,0,0,0,0,8,0,0,0,0,0,3,0
Otu2527,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Otu1607,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Otu2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2
Otu1906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu1485,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu123,0,7,0,5,4,4,2,209,0,5,0,5,1,0,7,0,16,0,5,0,2,0,0,5,0,4,0,3,0,4,0,6,0,2,4,0,6,0,5,0,10,0
Otu2286,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0
Otu693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0
Otu341,0,0,1,1,0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0
Otu1126,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0
Otu826,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu2156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0
Otu1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu41,6,1,5,1,1,0,6,2,6,1,751,0,0,7,0,3,1,3,0,6,19,1,7,0,9,0,5,1,6,0,2,0,3,2,0,6,0,2,1,6,0,25
Otu2422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu205,0,0,0,0,0,0,0,0,6,1,0,0,2,0,1,0,0,1,2,5,5,0,0,3,0,21,10,0,2,1,2,9,0,1,4,0,10,0,2,0,0,0
Otu1238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Otu2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Otu2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu1887,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu50,2,7,4,22,16,26,1,9,1,10,22,7,9,0,12,2,16,0,16,0,6,11,0,5,3,6,0,5,0,9,0,7,1,96,6,2,2,3,1202,0,17,5
Otu846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
Otu521,5,2,0,1,0,0,0,0,9,4,3,0,0,0,0,0,6,1,4,3,11,0,2,0,3,5,13,2,4,4,8,3,4,0,0,1,4,0,1,0,0,0
Otu1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu905,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
Otu2090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu451,3,5,3,4,2,3,9,2,3,6,8,3,5,7,2,1,6,0,0,1,2,0,1,0,1,0,4,0,2,2,1,2,0,59,2,4,1,0,4,7,3,1
Otu852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu701,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Otu641,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2612,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu385,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,5,1,0,1,1,1,4,0,8,0,4,4,0,0,8,0,13,0,0,0,1,0
Otu305,0,0,0,6,0,0,76,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Otu1018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Otu2096,0,1,2,0,0,0,1,1,1,3,0,1,2,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0
Otu656,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,25,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu2299,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu450,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,13,1,0,2,0,0,0,0,0,0,1,0,4,0,1,0,3,0,0,0,0,3
Otu825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu258,0,8,0,0,0,0,0,1,2,8,0,1,1,0,0,1,2,27,1,1,2,5,0,3,37,0,0,7,6,34,2,1,4,0,10,1,1,3,1,1,1,1
Otu1821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1218,0,6,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,19,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
Otu2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Otu1895,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Otu1256,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1794,0,1,2,1,0,0,0,0,1,0,1,0,0,1,3,0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1
Otu1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Otu213,0,1,3,4,1,4,2,3,0,1,1,0,0,1,8,1,1,1,0,8,2,1,1,0,4,0,0,2,2,0,0,1,13,3,1,1,2,67,1,2,1,0
Otu1717,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,127,5,4,0,0,0,5,0,0,0,0,1,0,1
Otu393,6,5,1,0,0,0,0,0,1,0,4,1,2,3,3,1,2,0,0,0,0,0,4,0,1,0,0,0,0,11,0,1,0,0,0,1,0,2,1,0,0,0
Otu2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Otu241,0,4,0,0,0,0,0,0,26,3,1,14,0,3,0,0,2,0,4,10,22,1,9,4,5,4,2,4,3,12,1,6,3,0,2,0,2,1,0,1,0,0
Otu964,11,24,24,15,13,25,6,12,6,35,63,8,2,27,15,25,11,4,5,11,3,18,4,2,6,2,2,3,0,3,2,5,6,4,16,12,3,8,31,30,2,20
Otu2556,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
Otu1183,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,3,0,1,0,1,0,2,0,4,4,1,0,0,0,0,1,1,0,0,0,0,0
Otu2633,1,0,0,1,0,1,2,0,3,0,6,1,0,2,2,0,3,2,11,2,3,2,1,1,1,1,4,12,13,36,31,4,1,1,9,3,3,1,0,0,1,1
Otu555,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2,5,0,0,0,1,0,0,6,3,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,3
Otu1049,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0
Otu167,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,106,0,0,0,1,0,0,0
Otu1083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,8,0,0,0,0,0,0
Otu2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu246,0,1,0,0,5,1,1,1,0,0,0,2,0,2,50,7,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,2,0,0,0,1,1,1,2
Otu1249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Otu2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
Otu1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
Otu2073,3,11,4,1,3,4,12,0,0,1,4,74,3,1,0,211,0,2,2,3,2,0,5,0,4,1,0,0,2,1,2,1,4,1,0,2,0,0,2,15,2,14
Otu138,7,117,6,4,1,3,26,17,4,21,64,9,4,38,22,13,32,5,17,69,53,17,0,20,8,16,12,9,31,0,141,74,4,11,27,0,13,1,1,30,2,4
Otu1002,0,10,0,0,38,2,1,1,1,2,0,1,8,1,24,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4,1,0,1,0,1,6,64,10
Otu2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Otu541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,6,0,0,0,0,0,0,0,0,0
Otu2410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1524,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1121,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Otu1470,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1
Otu464,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
Otu484,1,7,7,2,0,7,6,4,0,0,0,20,0,0,1,1,0,0,0,2,0,0,2,5,0,0,0,0,0,1,0,0,0,7,1,0,0,0,9,4,0,4
Otu1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0
Otu1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu186,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,17,2,27,0,1,1,0,0,0
Otu710,0,0,2,0,1,1,3,1,1,2,0,1,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0
Otu1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
Otu1234,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Otu518,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,11,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1
Otu821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Otu1004,0,2,0,0,0,0,1,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,2,0,1,0,2,1,0,0,2,0,5,0,4,1,1,2,0,0
Otu1404,0,2,0,0,0,0,0,0,3,2,1,1,0,1,1,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Otu145,22,78,25,12,6,12,16,11,19,41,160,23,64,82,7,39,71,57,18,61,39,49,33,9,59,41,51,10,44,7,14,24,344,2,138,14,39,90,30,13,7,26
Otu1084,0,0,0,0,0,0,0,1,0,2,1,4,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Otu397,0,16,16,8,16,7,1,2,24,9,6,31,5,3,40,8,8,0,1,5,4,0,1,8,4,0,0,2,0,1,2,0,5,48,5,0,0,1,2,6,25,7
Otu1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Otu1682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu444,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,3,1
Otu1451,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Otu2118,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Otu1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0
Otu384,0,2,0,1,0,0,0,0,20,4,1,0,5,3,7,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1
Otu1400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
Otu136,0,0,0,0,0,1,0,1,1,1,0,1,1,0,208,3,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,2,0
Otu1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,2,0,3,0,0,0,0,0
Otu1127,0,0,1,0,0,0,0,0,1,1,0,0,0,8,0,2,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
Otu2552,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu58,1,9,1,784,1,58,0,14,0,6,0,25,1,0,7,0,8,0,7,0,7,0,0,9,0,10,0,11,0,7,0,6,0,2,7,0,7,1,12,1,13,0
Otu1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Otu489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,3,0,0,0,0,0,0,0
Otu1510,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
Otu1418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu1025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Otu1131,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Otu1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu1177,0,3,4,3,3,0,0,3,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,10,0,3
Otu2602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Otu1957,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2298,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu1521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Otu2578,0,1,1,2,1,2,0,0,1,8,8,2,0,8,0,3,0,0,4,1,0,1,0,3,0,1,0,6,5,0,2,0,1,0,1,1,3,0,0,0,1,1
Otu628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0
Otu1107,2,2,0,0,0,1,0,1,0,0,2,2,0,0,0,1,0,0,1,2,2,0,0,4,1,0,0,0,1,1,6,1,1,0,1,0,5,2,0,0,0,0
Otu2511,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,1,10,1,1,4,0,36,0,0,0,0,1,0,0,1,1
Otu2112,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu725,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,4,0,1,0,0,0,0,0
Otu851,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2339,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1567,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Otu566,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,0,2,0,0
Otu952,0,3,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,1,0,0,0,0,5,0,0,0,0,1,14,2,5,0,0,4,0,0,0,0,0,1,0
Otu155,1,1,2,7,63,26,2,12,0,1,0,21,0,0,1,21,2,1,1,0,1,0,0,1,1,2,0,1,0,2,0,0,0,3,1,0,1,1,0,9,24,1
Otu2393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,5,0,0,0,0,0
